names	scores	logfoldchanges	pvals	pvals_adj	comparison	direction
AP000547.3	-2.5876212	-26.728539	0.0096641163514471	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
HELLS	-2.5876212	-26.835428	0.0096641163514471	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
IMMP2L	-2.5876212	-26.755718	0.0096641163514471	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
MMD	-2.5876212	-26.698437	0.0096641163514471	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
LOXL1	-2.5876212	-26.680073	0.0096641163514471	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
CMTR2	-2.5876212	-5.2139473	0.0096641163514471	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
IFITM1	-2.5876212	-3.0086012	0.0096641163514471	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
SMIM8	-2.587899	-1.5954038	0.0096563264705686	0.0423976462012147	HER2_enriched_45_vs_TNBC_enriched_33	down
ORAI2	-2.590677	-2.0139992	0.0095787349925361	0.0421278113019194	HER2_enriched_45_vs_TNBC_enriched_33	down
EXT1	-2.5934548	-2.3389418	0.0095016999093196	0.0417994253053965	HER2_enriched_45_vs_TNBC_enriched_33	down
PARP9	-2.5951216	-1.8627086	0.0094557445140007	0.0416076339026294	HER2_enriched_45_vs_TNBC_enriched_33	down
CUTC	-2.596233	-1.7505405	0.0094252178213067	0.0414940041060272	HER2_enriched_45_vs_TNBC_enriched_33	down
CDC27	-2.5965106	-2.3568308	0.0094175998968311	0.0414708136210596	HER2_enriched_45_vs_TNBC_enriched_33	down
RHOT2	-2.5965106	-2.0686274	0.0094175998968311	0.0414708136210596	HER2_enriched_45_vs_TNBC_enriched_33	down
OVOL2	-2.5992885	-2.730054	0.0093417221959655	0.0411572255050715	HER2_enriched_45_vs_TNBC_enriched_33	down
RICTOR	-2.599844	-2.7051024	0.0093266122721615	0.0411009174681047	HER2_enriched_45_vs_TNBC_enriched_33	down
CYB561A3	-2.6009552	-1.1199993	0.0092964578259383	0.0409885053320043	HER2_enriched_45_vs_TNBC_enriched_33	down
TNIP1	-2.601233	-1.6552833	0.0092889328201152	0.0409655635118552	HER2_enriched_45_vs_TNBC_enriched_33	down
PRR34-AS1	-2.602622	-1.074999	0.0092513892580123	0.0408101908644071	HER2_enriched_45_vs_TNBC_enriched_33	down
CEP95	-2.6031775	-3.2608445	0.0092364097887091	0.040754301255757	HER2_enriched_45_vs_TNBC_enriched_33	down
