names	scores	logfoldchanges	pvals	pvals_adj	comparison	direction
SNX18	-2.711538	-1.2774236	0.0066971832008281	0.0256616281386782	ER_enriched_37_vs_Normal_enriched_22	down
HELB	-2.7126527	-1.38178	0.0066747032346681	0.0255921639669098	ER_enriched_37_vs_Normal_enriched_22	down
CGRRF1	-2.7157176	-1.5004194	0.0066132326929606	0.0253895759067213	ER_enriched_37_vs_Normal_enriched_22	down
TTC27	-2.7158568	-1.9620267	0.0066104507112318	0.0253895759067213	ER_enriched_37_vs_Normal_enriched_22	down
ZNF232	-2.715996	-3.4414065	0.0066076697818588	0.0253847884391247	ER_enriched_37_vs_Normal_enriched_22	down
CSK	-2.7212899	-1.1068501	0.0065027708694967	0.0250142924770355	ER_enriched_37_vs_Normal_enriched_22	down
TFB1M	-2.7220562	-1.2568733	0.0064877128653015	0.0249619916066824	ER_enriched_37_vs_Normal_enriched_22	down
B4GALT4	-2.7228222	-1.5288513	0.0064726862342444	0.0249150411438138	ER_enriched_37_vs_Normal_enriched_22	down
RMC1	-2.7266533	-1.1681864	0.0063980216991945	0.0246545300026834	ER_enriched_37_vs_Normal_enriched_22	down
NDUFAF7	-2.728534	-1.2030278	0.0063616525684791	0.024530275028952	ER_enriched_37_vs_Normal_enriched_22	down
FAM122A	-2.7302058	-1.3890426	0.0063294807530245	0.0244170721222385	ER_enriched_37_vs_Normal_enriched_22	down
ZNF143	-2.7341065	-1.5833898	0.0062549819167027	0.0241507999825428	ER_enriched_37_vs_Normal_enriched_22	down
RNF121	-2.7345245	-1.2074775	0.0062470469010637	0.0241307229792623	ER_enriched_37_vs_Normal_enriched_22	down
CFB	-2.7391217	-1.3208148	0.0061603579370642	0.0238167212531768	ER_enriched_37_vs_Normal_enriched_22	down
