names	scores	logfoldchanges	pvals	pvals_adj
AC090948.3	0.07377681	-0.80658036	0.9411879792783063	1.0
LRRC2	0.073642135	-0.57399404	0.9412951464411125	1.0
CLECL1	0.07334522	-1.6339858	0.9415314050744689	1.0
ZNF683	0.07317381	-2.306132	0.941667804155141	1.0
SIRPG-AS1	0.07117658	-1.9206421	0.943257222073145	1.0
LINC00944	0.07117658	-0.80447006	0.943257222073145	1.0
AC116158.1	0.07117658	-1.0307431	0.943257222073145	1.0
AL157902.1	0.07117658	-1.9206421	0.943257222073145	1.0
CYP19A1	0.07117658	-0.8686336	0.943257222073145	1.0
IGHV3-15	0.07117658	-1.6988287	0.943257222073145	1.0
NR5A1	0.07117658	-0.849779	0.943257222073145	1.0
IL13RA2	0.07117658	-0.32127804	0.943257222073145	1.0
COX4I2	0.071005166	-1.0622133	0.9433936425050045	1.0
AC244034.2	0.071005166	-0.66232973	0.9433936425050045	1.0
CCL19	0.0708659	-0.45729595	0.9435044853286622	1.0
AOC3	0.0708659	-0.4931712	0.9435044853286622	1.0
PLPP4	0.070855185	-0.59197956	0.9435130117450525	1.0
AC009119.2	0.07083376	-0.7019722	0.9435300645972491	1.0
AL136982.7	0.07033943	-0.87668157	0.943923505429449	1.0
AC004771.1	0.06823353	-1.250609	0.9455997398507572	1.0
LIPJ	0.06823353	-0.76485	0.9455997398507572	1.0
AC009242.1	0.06823353	-0.4861971	0.9455997398507572	1.0
VEGFD	0.06823353	-0.6099198	0.9455997398507572	1.0
HGF	0.06821516	-0.28446627	0.9456143592444624	1.0
CRYBA2	0.06806211	-0.5981692	0.9457361882371289	1.0
AL133367.1	0.067719296	-0.6463419	0.9460090897815531	1.0
AC005759.1	0.0673979	-1.7437301	0.9462649407340997	1.0
KCNJ10	0.06546188	-1.0552405	0.9478062544505022	1.0
AC023906.5	0.06546188	-0.90214354	0.9478062544505022	1.0
AC007993.3	0.06546188	-1.8330933	0.9478062544505022	1.0
CDH6	0.06530578	-0.7434553	0.9479305428793418	1.0
AC034229.4	0.06529047	-0.6978536	0.947942728087674	1.0
AC110609.1	0.06529047	-0.84532857	0.947942728087674	1.0
IGLV1-44	0.06529047	-1.055971	0.947942728087674	1.0
AC069213.1	0.06529047	-0.6567383	0.947942728087674	1.0
AC018553.2	0.06529047	-0.49962965	0.947942728087674	1.0
C16orf54	0.06493082	-0.7399813	0.9482290839824873	1.0
U91319.1	0.06477624	-1.0724872	0.9483521581473022	1.0
AL157888.1	0.06460483	-0.7249905	0.9484886378699061	1.0
CRTAM	0.06453902	-0.8758938	0.9485410367365716	1.0
EVI2B	0.06306826		0.9497121481241031	1.0
PRG4	0.06252495	-0.7102209	0.9501447923254261	1.0
AC112491.1	0.06251883	-0.6854162	0.9501496672736403	1.0
SPATA21	0.06251883	-0.3440064	0.9501496672736403	1.0
IGLV1-51	0.06251883	-0.48613736	0.9501496672736403	1.0
AC016738.1	0.06251883	-0.57749814	0.9501496672736403	1.0
MYCT1	0.0625173	-0.2500613	0.9501508860109853	1.0
CACNA1C-AS2	0.06234742	-0.64452595	0.9502861665804734	1.0
MRVI1	0.062019903	-0.6206609	0.9505469818091747	1.0
WAS	0.06197093		0.9505859826732164	1.0
ADAMTS9	0.06168933	-0.06062563	0.9508102399356568	1.0
GPR65	0.0614215	-1.5552185	0.9510235317077667	1.0
FCGR3A	0.061074086	0.034049083	0.9513002068317775	1.0
AL353795.2	0.059747186	-0.7886356	0.9523569889105933	1.0
AL138787.2	0.059747186	-0.98851305	0.9523569889105933	1.0
TCF4-AS2	0.059747186	-1.0165249	0.9523569889105933	1.0
NUTM2E	0.059747186	-1.0919154	0.9523569889105933	1.0
IGHV1-46	0.059747186	-1.2487879	0.9523569889105933	1.0
CCL13	0.059747186	-0.60969806	0.9523569889105933	1.0
CIDEC	0.059747186	-0.6140066	0.9523569889105933	1.0
AC131571.1	0.059747186	-1.2302779	0.9523569889105933	1.0
AC126696.1	0.059747186	-1.0121479	0.9523569889105933	1.0
GTF3C2-AS1	0.059575778	-0.44427946	0.9524935113152415	1.0
ESM1	0.059560474	-0.176307	0.9525057008835119	1.0
NRG4	0.05941508	-0.2803223	0.9526215023358555	1.0
SLA2	0.059405897	-0.62534714	0.952628816145404	1.0
MLIP	0.059404366	-0.6233678	0.95263003511405	1.0
ODF3L1	0.059404366	-0.5865844	0.95263003511405	1.0
GZMM	0.059190106		0.9528006918170089	1.0
LINC00235	0.05900186	-0.4217248	0.9529506277066467	1.0
LINC02043	0.05750814	-0.20619668	0.9541404214964215	1.0
CXorf36	0.056804135	-0.5985534	0.9547012205627295	1.0
FOXS1	0.056804135	-0.9255262	0.9547012205627295	1.0
AJ239322.1	0.056804135	-0.53963727	0.9547012205627295	1.0
CCDC155	0.056804135	-0.7670194	0.9547012205627295	1.0
AC129507.2	0.056804135	-0.6104805	0.9547012205627295	1.0
AL022316.1	0.056804135	-0.7670194	0.9547012205627295	1.0
ECSCR	0.05665415	-0.24466486	0.9548206980537371	1.0
WFDC1	0.056485802	-0.32711515	0.9549548066507846	1.0
CD38	0.056400094	-0.5188907	0.9550230806084911	1.0
CD34	0.0563802	-0.50351506	0.9550389299673184	1.0
LAIR1	0.05471048	-0.29253772	0.9563691196658677	1.0
MYBPC3	0.054032493	-0.61831945	0.9569092774207784	1.0
AL022334.2	0.054032493	-0.65397054	0.9569092774207784	1.0
AC024475.1	0.054032493	-0.6499762	0.9569092774207784	1.0
MACC1-AS1	0.054032493	-0.7319008	0.9569092774207784	1.0
OR51E1	0.054032493	-1.0589414	0.9569092774207784	1.0
AL137002.2	0.054032493	-0.6866497	0.9569092774207784	1.0
AC022398.1	0.054032493	-0.6181593	0.9569092774207784	1.0
AL590132.1	0.05386108	-0.5406027	0.9570458441502954	1.0
AC005779.1	0.05386108	-0.63977844	0.9570458441502954	1.0
CXorf21	0.05386108	-0.6785665	0.9570458441502954	1.0
RERGL	0.053743236	-0.5536461	0.9571397345084638	1.0
AC022706.1	0.053711098	-0.31711897	0.9571653410730395	1.0
SCT	0.053700384	-0.74050486	0.957173876604389	1.0
AC020922.4	0.05368967	-0.566247	0.957182412140649	1.0
MSR1	0.051409304	2.1925328	0.9589993721745445	1.0
AC233755.2	0.051260848	-2.2608647	0.9591176649792267	1.0
SRL	0.051260848	-0.37049425	0.9591176649792267	1.0
HCCAT5	0.051260848	-2.2608647	0.9591176649792267	1.0
AL035634.1	0.051260848	-1.4971042	0.9591176649792267	1.0
IGKV2-30	0.051260848	-2.3108912	0.9591176649792267	1.0
IGKV1-6	0.051260848	-2.2630036	0.9591176649792267	1.0
KIR3DL2	0.051260848	-2.2636602	0.9591176649792267	1.0
IGHV3-43	0.051260848	-2.2608647	0.9591176649792267	1.0
AC130456.3	0.051260848	-0.878218	0.9591176649792267	1.0
AL591441.1	0.051260848	-0.878218	0.9591176649792267	1.0
MLANA	0.051260848	-0.67089856	0.9591176649792267	1.0
AC084876.1	0.05108944	-0.5249235	0.9592542516052629	1.0
LINC00898	0.05108944	-0.7994138	0.9592542516052629	1.0
EBI3	0.05108791	-0.19377702	0.9592554711341031	1.0
FCRL2	0.050936393	-0.5051749	0.9593762049608184	1.0
AC092119.3	0.050918028	-0.47030506	0.9593908394274281	1.0
AC009950.1	0.050771106	-0.3931797	0.9595079156525566	1.0
AP000320.1	0.05074662	-0.58690757	0.9595274284417196	1.0
AHSP	0.048317797	-0.6008693	0.9614629717963459	1.0
AL451062.3	0.048317797	-0.6278279	0.9614629717963459	1.0
SHANK2-AS3	0.048317797	-0.3453473	0.9614629717963459	1.0
LINC00402	0.048317797	-1.0300909	0.9614629717963459	1.0
EPYC	0.048317797	-1.0281671	0.9614629717963459	1.0
CKLF-CMTM1	0.048317797	-0.4908425	0.9614629717963459	1.0
NRIR	0.048317797	-0.66936266	0.9614629717963459	1.0
AC023055.1	0.048146386	-0.32471994	0.9615995784037862	1.0
TLX2	0.048146386	-0.41767022	0.9615995784037862	1.0
AC012313.8	0.048146386	-0.36232185	0.9615995784037862	1.0
CD200R1	0.048124958	-0.4981066	0.9616166543090678	1.0
THEMIS	0.04801783	-0.8155769	0.9617020340994348	1.0
TTC16	0.047974974	-0.61807406	0.961736186138616	1.0
SCN11A	0.047974974	-0.34577656	0.961736186138616	1.0
P2RX5	0.047707148	-0.45021936	0.9619496379717486	1.0
AC116351.1	0.045546155	-0.80313766	0.9636719877981098	1.0
IRGM	0.045546155	-0.72144675	0.9636719877981098	1.0
AC005674.1	0.045546155	-0.60995966	0.9636719877981098	1.0
IGHV3-11	0.045546155	-1.0904638	0.9636719877981098	1.0
LIME1	0.045546155	-0.91661656	0.9636719877981098	1.0
AP000919.4	0.045546155	-0.58476096	0.9636719877981098	1.0
TRGV3	0.045546155	-1.3895853	0.9636719877981098	1.0
HIST1H4L	0.045546155	-0.8033212	0.9636719877981098	1.0
IGHV4-61	0.045546155	-1.3895853	0.9636719877981098	1.0
AC104365.3	0.045546155	-0.6592441	0.9636719877981098	1.0
TRAV8-2	0.045546155	-1.4792786	0.9636719877981098	1.0
LINC01698	0.045546155	-0.6592441	0.9636719877981098	1.0
IGHV3-33	0.045546155	-0.93318564	0.9636719877981098	1.0
SCN7A	0.045546155	-0.7734906	0.9636719877981098	1.0
CSF3	0.045543093	-0.025065282	0.963674427509228	1.0
ABCA8	0.045380864	-0.5995472	0.9638037326846152	1.0
PNPLA1	0.045374744	-0.4710922	0.9638086121438563	1.0
AC123912.2	0.045374744	-0.44128418	0.9638086121438563	1.0
ABCC9	0.04518956	-0.39169532	0.9639562164256931	1.0
PTPRB	0.045076307	-0.24536513	0.964046487421962	1.0
ZBTB20-AS2	0.044372298	0.66702455	0.9646076417437908	1.0
HCFC1-AS1	0.0426031	-0.64902705	0.9660179237149837	1.0
ARL5C	0.0426031	-0.603284	0.9660179237149837	1.0
ERAS	0.0426031	-0.3863347	0.9660179237149837	1.0
TRIML2	0.0426031	-0.31281567	0.9660179237149837	1.0
B3GALT2	0.0426031	-0.42689604	0.9660179237149837	1.0
ADGRG3	0.0426031	-0.54636186	0.9660179237149837	1.0
AC013270.1	0.0426031	-0.64719874	0.9660179237149837	1.0
ONECUT3	0.04243169	-0.31684855	0.9661545657494982	1.0
HIST1H3F	0.04243169	-0.3259963	0.9661545657494982	1.0
ITGA2B	0.041498117	-0.51736075	0.9668987941727909	1.0
AC119396.1	0.03983146	-0.94152975	0.9682274961781152	1.0
AC012358.1	0.03983146	-0.39376414	0.9682274961781152	1.0
AC046130.1	0.03983146	-0.48527142	0.9682274961781152	1.0
AL163636.1	0.03983146	-0.36461258	0.9682274961781152	1.0
SGCA	0.03983146	-0.5012516	0.9682274961781152	1.0
AC003002.2	0.03983146	-0.64855254	0.9682274961781152	1.0
AGRP	0.03983146	-0.55692554	0.9682274961781152	1.0
LINC01419	0.03983146	-0.59141797	0.9682274961781152	1.0
HBG2	0.03983146	-0.72388583	0.9682274961781152	1.0
IGKV1-17	0.03983146	-0.8290677	0.9682274961781152	1.0
LINC02384	0.039660048	-0.51289254	0.9683641537909863	1.0
LINC01869	0.039660048	-0.38270745	0.9683641537909863	1.0
FAM153A	0.039660048	-0.30235678	0.9683641537909863	1.0
LINC02084	0.039660048	-0.59192765	0.9683641537909863	1.0
